ball_id,row,col,category,signal_group,voltage_bank,direction,status
BB21,BB,21,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB22,BB,22,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB23,BB,23,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB24,BB,24,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB25,BB,25,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB26,BB,26,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB27,BB,27,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB28,BB,28,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB29,BB,29,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB30,BB,30,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB31,BB,31,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB32,BB,32,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB33,BB,33,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB34,BB,34,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB35,BB,35,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB36,BB,36,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB37,BB,37,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB38,BB,38,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB39,BB,39,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB40,BB,40,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB41,BB,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB42,BB,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB43,BB,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB44,BB,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB45,BB,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB46,BB,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB47,BB,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB48,BB,48,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB49,BB,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB50,BB,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC1,BC,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC2,BC,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC3,BC,3,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC4,BC,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC5,BC,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC6,BC,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC7,BC,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC8,BC,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC9,BC,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC10,BC,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC11,BC,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC12,BC,12,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC13,BC,13,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC14,BC,14,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC15,BC,15,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC16,BC,16,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC17,BC,17,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC18,BC,18,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC19,BC,19,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC20,BC,20,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC21,BC,21,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC22,BC,22,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC23,BC,23,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC24,BC,24,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC25,BC,25,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC26,BC,26,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC27,BC,27,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC28,BC,28,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC29,BC,29,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC30,BC,30,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC31,BC,31,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC32,BC,32,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC33,BC,33,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC34,BC,34,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC35,BC,35,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC36,BC,36,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC37,BC,37,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC38,BC,38,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC39,BC,39,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC40,BC,40,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC41,BC,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC42,BC,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC43,BC,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC44,BC,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC45,BC,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC46,BC,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC47,BC,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC48,BC,48,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC49,BC,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BC50,BC,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD1,BD,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD2,BD,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD3,BD,3,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD4,BD,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD5,BD,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD6,BD,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD7,BD,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD8,BD,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD9,BD,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD10,BD,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD11,BD,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD12,BD,12,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD13,BD,13,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD14,BD,14,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD15,BD,15,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD16,BD,16,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD17,BD,17,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD18,BD,18,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD19,BD,19,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD20,BD,20,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD21,BD,21,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD22,BD,22,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD23,BD,23,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD24,BD,24,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD25,BD,25,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD26,BD,26,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD27,BD,27,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD28,BD,28,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD29,BD,29,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD30,BD,30,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD31,BD,31,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD32,BD,32,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD33,BD,33,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD34,BD,34,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD35,BD,35,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD36,BD,36,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD37,BD,37,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD38,BD,38,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD39,BD,39,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD40,BD,40,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD41,BD,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD42,BD,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD43,BD,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD44,BD,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD45,BD,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD46,BD,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD47,BD,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD48,BD,48,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD49,BD,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BD50,BD,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE1,BE,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE2,BE,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE3,BE,3,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE4,BE,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE5,BE,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE6,BE,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE7,BE,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE8,BE,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE9,BE,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE10,BE,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE11,BE,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE12,BE,12,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE13,BE,13,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE14,BE,14,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE15,BE,15,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE16,BE,16,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE17,BE,17,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE18,BE,18,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE19,BE,19,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE20,BE,20,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE21,BE,21,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE22,BE,22,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE23,BE,23,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE24,BE,24,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE25,BE,25,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE26,BE,26,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE27,BE,27,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE28,BE,28,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE29,BE,29,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE30,BE,30,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE31,BE,31,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE32,BE,32,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE33,BE,33,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE34,BE,34,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE35,BE,35,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE36,BE,36,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BE37,BE,37,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
